Salary,Loyalty Card,CLV,Enrollment Year,Enrollment Month,Lifetime_Flights,Lifetime_Distance,Lifetime_Points_Accumulated,Lifetime_Points_Redeemed,Avg_Monthly_Flights,Avg_Monthly_Distance,sixmonth_avg_flights,sixmonth_avg_distance,Gender_Male,Marital Status_Married,Marital Status_Single,Education_College,Education_Doctor,Education_High School or Below,Education_Master,Province_British Columbia,Province_Manitoba,Province_New Brunswick,Province_Newfoundland,Province_Nova Scotia,Province_Ontario,Province_Prince Edward Island,Province_Quebec,Province_Saskatchewan,Province_Yukon,Enrollment Type_Standard,Actual Churn,Churn Probability,Marketing Segment
80604.0,1,2648.35,2014,10,26,40839,40839.0,0,1.0833333333333333,1701.625,0.9166666666666666,1325.25,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0,0.02,Only uses when discounts
76248.0,2,5517.2,2018,12,27,35041,35041.0,1087,1.125,1460.0416666666667,1.0,1483.6666666666667,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0,0.08,Only uses when discounts
73008.0,3,8160.69,2013,8,34,51831,51831.0,1503,1.4166666666666667,2159.625,1.4166666666666667,2356.5,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.0,Best Customers
73008.0,1,2275.36,2017,8,21,28086,28086.0,606,0.875,1170.25,0.25,257.75,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.05,Only uses when discounts
72769.0,1,8679.8,2012,11,43,55313,55313.0,432,1.7916666666666667,2304.7083333333335,2.25,2379.5833333333335,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0,0.0,Best Customers
58828.0,1,5290.67,2014,7,28,36634,36634.0,1457,1.1666666666666667,1526.4166666666667,0.9166666666666666,1163.8333333333333,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0,0.01,Only uses when discounts
102379.0,3,7519.13,2017,6,0,0,0.0,0,0.0,0.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1,1.0,Lowest Value customers
90487.0,2,4015.34,2016,1,33,53860,53860.0,489,1.375,2244.1666666666665,1.3333333333333333,1624.1666666666667,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,0.01,Only uses when discounts
65489.0,2,11606.85,2012,4,32,48805,48805.0,1512,1.3333333333333333,2033.5416666666667,1.4166666666666667,2377.5,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.0,Only uses when discounts
73602.0,3,5264.64,2015,10,0,0,0.0,0,0.0,0.0,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1.0,Lowest Value customers
141278.0,1,8693.63,2013,9,0,0,0.0,0,0.0,0.0,0.0,0.0,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,1,1.0,Lowest Value customers
73544.0,3,11360.46,2012,12,42,65597,65597.0,818,1.75,2733.2083333333335,2.0,3201.75,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.01,Best Customers
89345.0,2,3209.66,2013,9,33,55179,55179.0,0,1.375,2299.125,1.4166666666666667,2062.6666666666665,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.0,Only uses when discounts
83099.0,1,7553.23,2013,9,33,56783,56783.0,1862,1.375,2365.9583333333335,1.5,2469.75,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.0,Only uses when discounts
86466.0,1,35440.14,2017,8,27,40616,40616.0,0,1.125,1692.3333333333333,0.75,1050.25,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.03,Only uses when discounts
75337.0,2,6769.32,2014,3,37,63588,63588.0,589,1.5416666666666667,2649.5,1.25,2532.6666666666665,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.0,Best Customers
72742.0,3,6739.66,2018,4,81,137461,206191.5,785,7.363636363636363,12496.454545454546,0.0,0.0,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0.02,Best Customers
86182.0,3,5384.67,2015,6,36,39060,39060.0,453,1.5,1627.5,1.4166666666666667,1523.25,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.01,Best Customers
48868.0,1,7179.23,2018,7,8,16080,16080.0,0,0.3333333333333333,670.0,0.0,0.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0,0.03,Only uses when discounts
83742.0,2,5635.4,2015,4,34,54279,54279.0,1284,1.4166666666666667,2261.625,1.6666666666666667,2691.5833333333335,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.0,Best Customers
27588.0,1,4770.55,2018,3,65,103616,155424.0,468,5.909090909090909,9419.636363636364,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,0,0.08,Best Customers
106899.0,3,11981.98,2014,6,0,0,0.0,0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,1,1.0,Lowest Value customers
92396.0,1,8838.09,2013,1,26,31914,31914.0,2270,1.0833333333333333,1329.75,1.5,1649.75,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.01,Only uses when discounts
54033.0,1,12298.69,2018,11,3,5643,5643.0,0,0.125,235.125,0.0,0.0,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0,0.0,Only uses when discounts
117771.0,1,2248.45,2018,10,1,1404,1404.0,350,0.041666666666666664,58.5,0.0,0.0,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,0,0.06,Only uses when discounts
91817.0,3,14024.36,2017,8,15,22960,22960.0,487,0.625,956.6666666666666,0.75,939.5,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0,0.48,Only uses when discounts
64322.0,1,38887.9,2013,11,36,53823,53823.0,352,1.5,2242.625,2.1666666666666665,3223.0833333333335,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.02,Best Customers
98009.0,3,9635.58,2016,1,34,52011,52011.0,2083,0.7083333333333334,1083.5625,0.0,0.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.06,Best Customers
83641.0,3,19776.57,2014,4,40,63281,63281.0,1570,1.6666666666666667,2636.7083333333335,1.5,2471.8333333333335,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.01,Best Customers
73008.0,2,8296.18,2012,11,38,58253,58253.0,1357,1.5833333333333333,2427.2083333333335,2.0833333333333335,2976.75,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.02,Best Customers
74756.0,2,21578.86,2014,6,0,0,0.0,0,0.0,0.0,0.0,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,1,1.0,Lowest Value customers
60366.0,3,8105.91,2018,12,0,0,0.0,0,0.0,0.0,0.0,0.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,1.0,Lowest Value customers
53353.0,2,5346.92,2013,5,0,0,0.0,0,0.0,0.0,0.0,0.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1,1.0,Lowest Value customers
54456.0,1,6861.75,2015,4,25,48264,48264.0,1753,1.0416666666666667,2011.0,2.0833333333333335,4022.0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1,0.27,Only uses when discounts
73008.0,1,2520.12,2017,4,7,9372,9372.0,521,0.2916666666666667,390.5,0.5833333333333334,781.0,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1,0.93,Lowest Value customers
59598.0,1,3624.9,2017,1,42,62339,62339.0,645,1.75,2597.4583333333335,1.3333333333333333,1415.4166666666667,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.01,Best Customers
78293.0,1,4821.21,2017,2,41,76264,76264.0,1544,1.7083333333333333,3177.6666666666665,1.8333333333333333,3273.5833333333335,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.06,Best Customers
74408.0,1,4784.77,2017,3,32,45586,45586.0,414,1.3333333333333333,1899.4166666666667,1.0,1041.1666666666667,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.06,Only uses when discounts
73008.0,2,4358.55,2016,12,12,15442,15442.0,0,0.5,643.4166666666666,1.0,1286.8333333333333,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1,0.92,Lowest Value customers
73008.0,2,9764.95,2013,4,33,55891,55891.0,1126,1.375,2328.7916666666665,1.25,2556.25,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.02,Only uses when discounts
58293.0,3,6599.08,2016,12,9,12338,12338.0,313,0.375,514.0833333333334,0.75,1028.1666666666667,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,0.98,Lowest Value customers
90849.0,1,5392.5,2014,10,0,0,0.0,0,0.0,0.0,0.0,0.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1,1.0,Lowest Value customers
59262.0,1,4014.45,2018,1,10,17199,17199.0,0,0.4166666666666667,716.625,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.14,Only uses when discounts
95638.0,1,8886.61,2015,4,35,45847,45847.0,663,1.4583333333333333,1910.2916666666667,1.5833333333333333,2494.75,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.01,Best Customers
97363.0,1,2530.71,2014,12,49,72727,72727.0,420,2.0416666666666665,3030.2916666666665,2.0833333333333335,3034.4166666666665,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,0.0,Best Customers
73455.0,1,9657.58,2017,7,25,35885,35885.0,1440,1.0416666666666667,1495.2083333333333,0.75,1002.3333333333334,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.03,Only uses when discounts
67036.0,2,2824.85,2014,1,26,40254,40254.0,757,1.0833333333333333,1677.25,1.0,1725.5833333333333,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.0,Only uses when discounts
73008.0,3,6481.38,2016,1,47,71953,71953.0,376,1.9583333333333333,2998.0416666666665,1.6666666666666667,2834.1666666666665,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.03,Best Customers
100159.0,2,3861.49,2014,9,0,0,0.0,0,0.0,0.0,0.0,0.0,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1,1.0,Lowest Value customers
99747.0,2,5598.27,2015,1,36,57419,57419.0,2000,1.5,2392.4583333333335,1.0,1307.1666666666667,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.0,Best Customers
71720.0,2,6314.58,2013,5,38,64586,64586.0,1025,1.5833333333333333,2691.0833333333335,2.0,2935.5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1,0.04,Best Customers
89853.0,1,2878.77,2018,11,2,4852,4852.0,0,0.08333333333333333,202.16666666666666,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.02,Only uses when discounts
73455.0,2,34039.06,2017,11,18,26127,26127.0,443,0.75,1088.625,0.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.1,Only uses when discounts
69559.0,3,7218.16,2018,4,78,108663,162994.5,557,3.5454545454545454,4939.227272727273,0.0,0.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.19,Best Customers
57314.0,1,9320.24,2015,7,43,71337,71337.0,523,1.7916666666666667,2972.375,2.0,3335.5,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,0,0.04,Best Customers
73544.0,1,4216.2,2013,2,61,75875,75875.0,1052,2.5416666666666665,3161.4583333333335,2.5,3347.0833333333335,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.0,Best Customers
52935.0,1,2487.26,2014,2,23,29743,29743.0,0,0.9583333333333334,1239.2916666666667,0.8333333333333334,861.3333333333334,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.03,Only uses when discounts
73845.0,1,4698.35,2017,9,2,1396,1396.0,0,0.08333333333333333,58.166666666666664,0.16666666666666666,116.33333333333333,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,1,0.89,Lowest Value customers
68790.0,1,5372.91,2012,12,28,38605,38605.0,562,1.1666666666666667,1608.5416666666667,1.0833333333333333,1186.1666666666667,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.0,Only uses when discounts
85316.0,2,15234.75,2012,9,37,46965,46965.0,322,1.5416666666666667,1956.875,1.8333333333333333,1988.4166666666667,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.01,Best Customers
72896.0,2,11885.97,2013,8,33,44611,44611.0,1339,1.375,1858.7916666666667,1.75,1967.5833333333333,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.01,Only uses when discounts
103965.0,1,2929.92,2015,4,31,39034,39034.0,667,1.2916666666666667,1626.4166666666667,1.3333333333333333,1908.1666666666667,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.01,Only uses when discounts
72742.0,2,21561.71,2012,8,45,72164,72164.0,1786,1.875,3006.8333333333335,1.4166666666666667,2603.25,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0,0.0,Best Customers
54632.0,1,2464.71,2017,1,37,49596,49596.0,0,1.5416666666666667,2066.5,1.6666666666666667,2617.0833333333335,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0,0.0,Best Customers
73265.5,3,7716.44,2016,11,28,49153,49153.0,993,1.1666666666666667,2048.0416666666665,1.1666666666666667,2409.3333333333335,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.01,Only uses when discounts
88425.0,2,4045.34,2016,5,43,58105,58105.0,377,1.7916666666666667,2421.0416666666665,2.1666666666666665,2553.4166666666665,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.01,Best Customers
56600.0,1,12504.49,2017,6,35,47021,47021.0,2049,1.4583333333333333,1959.2083333333333,1.25,2324.9166666666665,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,0,0.02,Best Customers
59667.0,3,9095.05,2017,11,26,35492,35492.0,0,1.0833333333333333,1478.8333333333333,0.25,312.5,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.08,Only uses when discounts
72907.0,1,5800.77,2017,3,37,56056,56056.0,994,1.5416666666666667,2335.6666666666665,1.75,2486.75,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0,0.01,Best Customers
79148.0,1,19597.06,2018,9,0,0,0.0,0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1.0,Lowest Value customers
51478.0,1,2545.22,2015,4,30,39665,39665.0,0,1.25,1652.7083333333333,1.1666666666666667,1501.6666666666667,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.03,Only uses when discounts
77705.0,3,10373.89,2013,1,56,97095,97095.0,1138,2.3333333333333335,4045.625,2.5,3940.4166666666665,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.0,Best Customers
75730.0,1,8453.68,2017,3,38,55266,55266.0,0,1.5833333333333333,2302.75,1.0,1168.1666666666667,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.0,Best Customers
62283.0,2,3508.57,2013,10,0,0,0.0,0,0.0,0.0,0.0,0.0,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,1,1.0,Lowest Value customers
95167.0,2,5191.45,2017,1,26,41379,41379.0,0,1.0833333333333333,1724.125,2.1666666666666665,3448.25,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,1,0.65,Lowest Value customers
56699.0,3,5488.93,2014,8,56,76144,76144.0,0,2.3333333333333335,3172.6666666666665,2.3333333333333335,3128.9166666666665,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.01,Best Customers
93197.0,1,2585.96,2012,6,51,67137,67137.0,1234,2.125,2797.375,1.6666666666666667,2380.8333333333335,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.0,Best Customers
86388.0,2,5595.39,2012,10,29,44332,44332.0,2049,1.2083333333333333,1847.1666666666667,1.25,1717.6666666666667,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,0,0.0,Only uses when discounts
198691.0,1,2395.57,2014,5,44,58796,58796.0,919,1.8333333333333333,2449.8333333333335,1.5833333333333333,1908.5833333333333,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.01,Best Customers
67659.0,1,2514.43,2013,1,31,48772,48772.0,2090,1.2916666666666667,2032.1666666666667,1.5,2241.25,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,0,0.02,Only uses when discounts
125167.0,1,13736.13,2014,8,39,60269,60269.0,1227,1.625,2511.2083333333335,1.9166666666666667,2901.8333333333335,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.0,Best Customers
61972.0,2,22855.61,2015,10,40,50698,50698.0,594,1.6666666666666667,2112.4166666666665,1.8333333333333333,2165.0,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,0,0.0,Best Customers
83349.0,2,5246.06,2014,8,34,44565,44565.0,585,1.4166666666666667,1856.875,1.4166666666666667,1525.8333333333333,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.0,Best Customers
73455.0,2,3444.17,2015,1,28,46391,46391.0,1272,1.1666666666666667,1932.9583333333333,1.0833333333333333,1738.5,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.02,Only uses when discounts
73082.0,3,21172.39,2013,7,30,57970,57970.0,684,1.25,2415.4166666666665,0.9166666666666666,1891.3333333333333,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.01,Only uses when discounts
73136.0,2,35203.57,2018,1,5,9670,9670.0,0,0.20833333333333334,402.9166666666667,0.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1,0.14,Only uses when discounts
68372.0,2,5564.74,2014,8,37,58236,58236.0,1316,1.5416666666666667,2426.5,1.1666666666666667,2387.5833333333335,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.0,Best Customers
73008.0,1,10575.95,2016,4,31,44096,44096.0,492,1.2916666666666667,1837.3333333333333,1.0,1741.4166666666667,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.0,Only uses when discounts
68031.0,3,5016.14,2012,6,40,51251,51251.0,0,1.6666666666666667,2135.4583333333335,1.6666666666666667,2633.0833333333335,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.0,Best Customers
80919.0,1,2453.57,2017,12,27,41890,41890.0,0,1.125,1745.4166666666667,0.0,0.0,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0,0.04,Only uses when discounts
72438.0,1,16874.33,2014,11,38,58588,58588.0,1626,1.5833333333333333,2441.1666666666665,1.3333333333333333,1879.5,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0,Best Customers
92301.0,1,4692.05,2013,1,0,0,0.0,0,0.0,0.0,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,1.0,Lowest Value customers
73455.0,2,4473.88,2016,2,39,63176,63176.0,565,1.625,2632.3333333333335,1.5833333333333333,3143.1666666666665,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.0,Best Customers
66784.0,2,9180.15,2013,3,39,69793,69793.0,0,1.625,2908.0416666666665,1.25,2252.0833333333335,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.01,Best Customers
47670.0,2,3733.03,2012,8,37,63652,63652.0,786,1.5416666666666667,2652.1666666666665,1.4166666666666667,2370.9166666666665,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0,0.0,Best Customers
71321.0,2,15182.28,2015,1,0,0,0.0,0,0.0,0.0,0.0,0.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,1.0,Lowest Value customers
71816.0,3,7635.55,2016,3,47,66162,66162.0,416,1.9583333333333333,2756.75,2.3333333333333335,3279.25,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.0,Best Customers
59256.0,1,7717.0,2013,6,34,39410,39410.0,1080,1.4166666666666667,1642.0833333333333,1.3333333333333333,1439.0833333333333,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.02,Best Customers
47715.0,1,3096.51,2015,8,34,43539,43539.0,1968,1.4166666666666667,1814.125,1.0,1097.8333333333333,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.02,Best Customers
78318.0,1,15114.4,2014,1,0,0,0.0,0,0.0,0.0,0.0,0.0,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,1,1.0,Lowest Value customers
73544.0,3,7539.6,2012,8,41,63078,63078.0,1302,1.7083333333333333,2628.25,2.25,3504.0,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.0,Best Customers
79403.0,1,2423.76,2018,2,37,61176,91764.0,657,3.3636363636363638,5561.454545454545,0.0,0.0,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,0,0.18,Best Customers
73008.0,1,2500.24,2017,7,24,41220,41220.0,0,1.0,1717.5,0.8333333333333334,1794.0833333333333,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.0,Only uses when discounts
73544.0,1,2677.28,2013,5,43,72292,72292.0,1980,1.7916666666666667,3012.1666666666665,2.0,3705.0,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.01,Best Customers
59529.0,3,41491.74,2014,3,35,47318,47318.0,1346,1.4583333333333333,1971.5833333333333,2.1666666666666665,2576.4166666666665,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.03,Best Customers
70856.0,2,8849.69,2012,8,34,60064,60064.0,1202,1.4166666666666667,2502.6666666666665,1.75,2966.6666666666665,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.0,Best Customers
79023.0,2,2759.62,2016,8,47,70789,70789.0,591,1.9583333333333333,2949.5416666666665,2.0,2898.25,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.02,Best Customers
73447.0,1,2489.66,2013,1,43,72944,72944.0,1017,1.7916666666666667,3039.3333333333335,1.3333333333333333,2230.75,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.0,Best Customers
84454.0,3,5592.16,2014,7,40,50009,50009.0,0,1.6666666666666667,2083.7083333333335,1.4166666666666667,1705.1666666666667,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.0,Best Customers
74123.0,2,5979.72,2018,12,39,50529,50529.0,2050,1.625,2105.375,2.0833333333333335,3141.8333333333335,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.01,Best Customers
61554.0,1,2728.84,2018,10,68,91667,91667.0,493,1.4166666666666667,1909.7291666666667,0.9583333333333334,1569.0416666666667,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,0,0.03,Best Customers
63343.0,3,26453.94,2014,11,37,52637,52637.0,0,1.5416666666666667,2193.2083333333335,1.5833333333333333,2400.5833333333335,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,0,0.0,Best Customers
70085.0,3,14382.56,2012,12,47,71958,71958.0,0,1.9583333333333333,2998.25,2.1666666666666665,2216.9166666666665,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.01,Best Customers
64811.0,2,9799.18,2013,12,53,88132,88132.0,922,2.2083333333333335,3672.1666666666665,2.5833333333333335,3680.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,0,0.02,Best Customers
66671.0,1,2588.08,2018,3,20,31434,47151.0,0,1.8181818181818181,2857.6363636363635,0.0,0.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,0.27,Only uses when discounts
112860.0,1,2867.31,2015,12,56,87602,87602.0,1345,2.3333333333333335,3650.0833333333335,2.25,2884.5833333333335,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,0,0.01,Best Customers
74408.0,2,13864.38,2014,9,46,67734,67734.0,0,1.9166666666666667,2822.25,2.0,2633.3333333333335,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.02,Best Customers
73008.0,1,4568.82,2012,6,47,78294,78294.0,1668,1.9583333333333333,3262.25,2.0,3349.3333333333335,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.0,Best Customers
96700.0,1,2714.65,2017,4,41,53478,53478.0,908,1.7083333333333333,2228.25,1.6666666666666667,2354.9166666666665,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.01,Best Customers
73265.5,3,23747.47,2012,11,59,84821,84821.0,522,2.4583333333333335,3534.2083333333335,2.5833333333333335,4976.583333333333,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.01,Best Customers
91817.0,1,14024.36,2013,4,34,55585,55585.0,1596,1.4166666666666667,2316.0416666666665,1.25,2059.0833333333335,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.0,Best Customers
73211.0,3,9118.15,2018,11,50,72668,72668.0,1165,2.0833333333333335,3027.8333333333335,1.6666666666666667,2422.8333333333335,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.0,Best Customers
55043.0,1,2722.21,2018,11,24,35574,35574.0,377,1.0,1482.25,1.3333333333333333,1876.9166666666667,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0,0.08,Only uses when discounts
73544.0,2,3810.24,2018,10,3,7290,7290.0,0,0.125,303.75,0.0,0.0,True,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.0,Only uses when discounts
101393.0,1,3794.96,2016,8,12,21168,21168.0,820,0.5,882.0,1.0,1764.0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,1,0.89,Lowest Value customers
51573.0,2,6005.21,2015,6,45,71759,71759.0,506,1.875,2989.9583333333335,2.0833333333333335,3202.0833333333335,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,0.01,Best Customers
57236.0,2,6886.32,2013,8,16,25053,25053.0,0,0.6666666666666666,1043.875,1.0833333333333333,1668.8333333333333,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,1,0.84,Lowest Value customers
109361.0,1,2397.04,2014,3,45,65062,65062.0,1198,1.875,2710.9166666666665,2.8333333333333335,4144.416666666667,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,0,0.04,Best Customers
123841.0,1,7019.18,2015,3,47,71592,71592.0,0,1.9583333333333333,2983.0,2.8333333333333335,4198.75,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,0,0.06,Best Customers
